Parameters Labels,Par_0,Wavelength0,Exp_0,,,
,0.0000000E+0,1.0716880E+1,0.0000000E+0,,,
,0.0000000E+0,1.0720880E+1,1.0000000E+0,,,
,0.0000000E+0,1.0724880E+1,0.0000000E+0,,,
,0.0000000E+0,1.0728881E+1,1.0000000E+0,,,
,0.0000000E+0,1.0732881E+1,0.0000000E+0,,,
,0.0000000E+0,1.0736881E+1,0.0000000E+0,,,
,0.0000000E+0,1.0740882E+1,0.0000000E+0,,,
,0.0000000E+0,1.0744882E+1,0.0000000E+0,,,
,0.0000000E+0,1.0748882E+1,0.0000000E+0,,,
,0.0000000E+0,1.0752883E+1,0.0000000E+0,,,
,0.0000000E+0,1.0756883E+1,0.0000000E+0,,,
,0.0000000E+0,1.0760883E+1,0.0000000E+0,,,
,0.0000000E+0,1.0764884E+1,0.0000000E+0,,,
,0.0000000E+0,1.0768884E+1,0.0000000E+0,,,
,0.0000000E+0,1.0772884E+1,0.0000000E+0,,,
,0.0000000E+0,1.0776885E+1,0.0000000E+0,,,
,0.0000000E+0,1.0780885E+1,0.0000000E+0,,,
,0.0000000E+0,1.0784885E+1,0.0000000E+0,,,
,0.0000000E+0,1.0788886E+1,0.0000000E+0,,,
,0.0000000E+0,1.0792886E+1,0.0000000E+0,,,
,0.0000000E+0,1.0796886E+1,0.0000000E+0,,,
,0.0000000E+0,1.0800886E+1,1.0000000E+0,,,
,0.0000000E+0,1.0804887E+1,0.0000000E+0,,,
,0.0000000E+0,1.0808887E+1,1.0000000E+0,,,
,0.0000000E+0,1.0812887E+1,0.0000000E+0,,,
,0.0000000E+0,1.0816888E+1,1.0000000E+0,,,
,0.0000000E+0,1.0820888E+1,0.0000000E+0,,,
,0.0000000E+0,1.0824888E+1,0.0000000E+0,,,
,0.0000000E+0,1.0828889E+1,0.0000000E+0,,,
,0.0000000E+0,1.0832889E+1,0.0000000E+0,,,
,0.0000000E+0,1.0836889E+1,0.0000000E+0,,,
,0.0000000E+0,1.0840890E+1,1.0000000E+0,,,
,0.0000000E+0,1.0844890E+1,0.0000000E+0,,,
,0.0000000E+0,1.0848890E+1,0.0000000E+0,,,
,0.0000000E+0,1.0852891E+1,0.0000000E+0,,,
,0.0000000E+0,1.0856891E+1,1.0000000E+0,,,
,0.0000000E+0,1.0860891E+1,0.0000000E+0,,,
,0.0000000E+0,1.0864892E+1,0.0000000E+0,,,
,0.0000000E+0,1.0868892E+1,0.0000000E+0,,,
,0.0000000E+0,1.0872892E+1,0.0000000E+0,,,
,0.0000000E+0,1.0876893E+1,0.0000000E+0,,,
,0.0000000E+0,1.0880893E+1,0.0000000E+0,,,
,0.0000000E+0,1.0884893E+1,0.0000000E+0,,,
,0.0000000E+0,1.0888894E+1,0.0000000E+0,,,
,0.0000000E+0,1.0892894E+1,0.0000000E+0,,,
,0.0000000E+0,1.0896894E+1,0.0000000E+0,,,
,0.0000000E+0,1.0900895E+1,0.0000000E+0,,,
,0.0000000E+0,1.0904895E+1,0.0000000E+0,,,
,0.0000000E+0,1.0908895E+1,0.0000000E+0,,,
,0.0000000E+0,1.0912896E+1,0.0000000E+0,,,
,0.0000000E+0,1.0916896E+1,0.0000000E+0,,,
,0.0000000E+0,1.0920896E+1,1.0000000E+0,,,
,0.0000000E+0,1.0924897E+1,1.0000000E+0,,,
,0.0000000E+0,1.0928897E+1,0.0000000E+0,,,
,0.0000000E+0,1.0932897E+1,0.0000000E+0,,,
,0.0000000E+0,1.0936898E+1,0.0000000E+0,,,
,0.0000000E+0,1.0940898E+1,0.0000000E+0,,,
,0.0000000E+0,1.0944898E+1,0.0000000E+0,,,
,0.0000000E+0,1.0948899E+1,0.0000000E+0,,,
,0.0000000E+0,1.0952899E+1,0.0000000E+0,,,
,0.0000000E+0,1.0956899E+1,0.0000000E+0,,,
,0.0000000E+0,1.0960900E+1,1.0000000E+0,,,
,0.0000000E+0,1.0964900E+1,1.0000000E+0,,,
,0.0000000E+0,1.0968900E+1,0.0000000E+0,,,
,0.0000000E+0,1.0972901E+1,0.0000000E+0,,,
,0.0000000E+0,1.0976901E+1,0.0000000E+0,,,
,0.0000000E+0,1.0980901E+1,0.0000000E+0,,,
,0.0000000E+0,1.0984902E+1,1.0000000E+0,,,
,0.0000000E+0,1.0988902E+1,0.0000000E+0,,,
,0.0000000E+0,1.0992902E+1,0.0000000E+0,,,
,0.0000000E+0,1.0996903E+1,0.0000000E+0,,,
,0.0000000E+0,1.1000903E+1,2.0000000E+0,,,
,0.0000000E+0,1.1004903E+1,0.0000000E+0,,,
,0.0000000E+0,1.1008904E+1,1.0000000E+0,,,
,0.0000000E+0,1.1012904E+1,0.0000000E+0,,,
,0.0000000E+0,1.1016904E+1,0.0000000E+0,,,
,0.0000000E+0,1.1020905E+1,0.0000000E+0,,,
,0.0000000E+0,1.1024905E+1,1.0000000E+0,,,
,0.0000000E+0,1.1028905E+1,0.0000000E+0,,,
,0.0000000E+0,1.1032906E+1,0.0000000E+0,,,
,0.0000000E+0,1.1036906E+1,0.0000000E+0,,,
,0.0000000E+0,1.1040906E+1,0.0000000E+0,,,
,0.0000000E+0,1.1044907E+1,0.0000000E+0,,,
,0.0000000E+0,1.1048907E+1,0.0000000E+0,,,
,0.0000000E+0,1.1052907E+1,0.0000000E+0,,,
,0.0000000E+0,1.1056907E+1,0.0000000E+0,,,
,0.0000000E+0,1.1060908E+1,0.0000000E+0,,,
,0.0000000E+0,1.1064908E+1,1.0000000E+0,,,
,0.0000000E+0,1.1068908E+1,1.0000000E+0,,,
,0.0000000E+0,1.1072909E+1,0.0000000E+0,,,
,0.0000000E+0,1.1076909E+1,0.0000000E+0,,,
,0.0000000E+0,1.1080909E+1,0.0000000E+0,,,
,0.0000000E+0,1.1084910E+1,0.0000000E+0,,,
,0.0000000E+0,1.1088910E+1,0.0000000E+0,,,
,0.0000000E+0,1.1092910E+1,0.0000000E+0,,,
,0.0000000E+0,1.1096911E+1,0.0000000E+0,,,
,0.0000000E+0,1.1100911E+1,0.0000000E+0,,,
,0.0000000E+0,1.1104911E+1,0.0000000E+0,,,
,0.0000000E+0,1.1108912E+1,0.0000000E+0,,,
,0.0000000E+0,1.1112912E+1,1.0000000E+0,,,
,0.0000000E+0,1.1116912E+1,0.0000000E+0,,,
,0.0000000E+0,1.1120913E+1,0.0000000E+0,,,
,0.0000000E+0,1.1124913E+1,0.0000000E+0,,,
,0.0000000E+0,1.1128913E+1,0.0000000E+0,,,
,0.0000000E+0,1.1132914E+1,0.0000000E+0,,,
,0.0000000E+0,1.1136914E+1,0.0000000E+0,,,
,0.0000000E+0,1.1140914E+1,0.0000000E+0,,,
,0.0000000E+0,1.1144915E+1,0.0000000E+0,,,
,0.0000000E+0,1.1148915E+1,0.0000000E+0,,,
,0.0000000E+0,1.1152915E+1,0.0000000E+0,,,
,0.0000000E+0,1.1156916E+1,0.0000000E+0,,,
,0.0000000E+0,1.1160916E+1,0.0000000E+0,,,
,0.0000000E+0,1.1164916E+1,1.0000000E+0,,,
,0.0000000E+0,1.1168917E+1,0.0000000E+0,,,
,0.0000000E+0,1.1172917E+1,0.0000000E+0,,,
,0.0000000E+0,1.1176917E+1,0.0000000E+0,,,
,0.0000000E+0,1.1180918E+1,0.0000000E+0,,,
,0.0000000E+0,1.1184918E+1,0.0000000E+0,,,
,0.0000000E+0,1.1188918E+1,0.0000000E+0,,,
,0.0000000E+0,1.1192919E+1,0.0000000E+0,,,
,0.0000000E+0,1.1196919E+1,0.0000000E+0,,,
,0.0000000E+0,1.1200919E+1,0.0000000E+0,,,
,0.0000000E+0,1.1204920E+1,0.0000000E+0,,,
,0.0000000E+0,1.1208920E+1,0.0000000E+0,,,
,0.0000000E+0,1.1212920E+1,0.0000000E+0,,,
,0.0000000E+0,1.1216921E+1,0.0000000E+0,,,
,0.0000000E+0,1.1220921E+1,0.0000000E+0,,,
,0.0000000E+0,1.1224921E+1,0.0000000E+0,,,
,0.0000000E+0,1.1228922E+1,1.0000000E+0,,,
,0.0000000E+0,1.1232922E+1,0.0000000E+0,,,
,0.0000000E+0,1.1236922E+1,0.0000000E+0,,,
,0.0000000E+0,1.1240923E+1,0.0000000E+0,,,
,0.0000000E+0,1.1244923E+1,0.0000000E+0,,,
,0.0000000E+0,1.1248923E+1,0.0000000E+0,,,
,0.0000000E+0,1.1252924E+1,0.0000000E+0,,,
,0.0000000E+0,1.1256924E+1,1.0000000E+0,,,
,0.0000000E+0,1.1260924E+1,0.0000000E+0,,,
,0.0000000E+0,1.1264925E+1,0.0000000E+0,,,
,0.0000000E+0,1.1268925E+1,0.0000000E+0,,,
,0.0000000E+0,1.1272925E+1,0.0000000E+0,,,
,0.0000000E+0,1.1276926E+1,0.0000000E+0,,,
,0.0000000E+0,1.1280926E+1,0.0000000E+0,,,
,0.0000000E+0,1.1284926E+1,0.0000000E+0,,,
,0.0000000E+0,1.1288927E+1,0.0000000E+0,,,
,0.0000000E+0,1.1292927E+1,0.0000000E+0,,,
,0.0000000E+0,1.1296927E+1,0.0000000E+0,,,
,0.0000000E+0,1.1300928E+1,0.0000000E+0,,,
,0.0000000E+0,1.1304928E+1,0.0000000E+0,,,
,0.0000000E+0,1.1308928E+1,0.0000000E+0,,,
,0.0000000E+0,1.1312929E+1,0.0000000E+0,,,
,0.0000000E+0,1.1316929E+1,0.0000000E+0,,,
,0.0000000E+0,1.1320929E+1,0.0000000E+0,,,
,0.0000000E+0,1.1324929E+1,0.0000000E+0,,,
,0.0000000E+0,1.1328930E+1,0.0000000E+0,,,
,0.0000000E+0,1.1332930E+1,0.0000000E+0,,,
,0.0000000E+0,1.1336930E+1,0.0000000E+0,,,
,0.0000000E+0,1.1340931E+1,0.0000000E+0,,,
,0.0000000E+0,1.1344931E+1,0.0000000E+0,,,
,0.0000000E+0,1.1348931E+1,0.0000000E+0,,,
,0.0000000E+0,1.1352932E+1,0.0000000E+0,,,
,0.0000000E+0,1.1356932E+1,0.0000000E+0,,,
,0.0000000E+0,1.1360932E+1,0.0000000E+0,,,
,0.0000000E+0,1.1364933E+1,0.0000000E+0,,,
,0.0000000E+0,1.1368933E+1,0.0000000E+0,,,
,0.0000000E+0,1.1372933E+1,0.0000000E+0,,,
,0.0000000E+0,1.1376934E+1,0.0000000E+0,,,
,0.0000000E+0,1.1380934E+1,0.0000000E+0,,,
,0.0000000E+0,1.1384934E+1,0.0000000E+0,,,
,0.0000000E+0,1.1388935E+1,0.0000000E+0,,,
,0.0000000E+0,1.1392935E+1,0.0000000E+0,,,
,0.0000000E+0,1.1396935E+1,1.0000000E+0,,,
,0.0000000E+0,1.1400936E+1,0.0000000E+0,,,
,0.0000000E+0,1.1404936E+1,0.0000000E+0,,,
,0.0000000E+0,1.1408936E+1,0.0000000E+0,,,
,0.0000000E+0,1.1412937E+1,0.0000000E+0,,,
,0.0000000E+0,1.1416937E+1,0.0000000E+0,,,
,0.0000000E+0,1.1420937E+1,0.0000000E+0,,,
,0.0000000E+0,1.1424938E+1,0.0000000E+0,,,
,0.0000000E+0,1.1428938E+1,1.0000000E+0,,,
,0.0000000E+0,1.1432938E+1,0.0000000E+0,,,
,0.0000000E+0,1.1436939E+1,1.0000000E+0,,,
,0.0000000E+0,1.1440939E+1,0.0000000E+0,,,
,0.0000000E+0,1.1444939E+1,0.0000000E+0,,,
,0.0000000E+0,1.1448940E+1,0.0000000E+0,,,
,0.0000000E+0,1.1452940E+1,0.0000000E+0,,,
,0.0000000E+0,1.1456940E+1,1.0000000E+0,,,
,0.0000000E+0,1.1460941E+1,1.0000000E+0,,,
,0.0000000E+0,1.1464941E+1,1.0000000E+0,,,
,0.0000000E+0,1.1468941E+1,0.0000000E+0,,,
,0.0000000E+0,1.1472942E+1,1.0000000E+0,,,
,0.0000000E+0,1.1476942E+1,0.0000000E+0,,,
,0.0000000E+0,1.1480942E+1,0.0000000E+0,,,
,0.0000000E+0,1.1484943E+1,0.0000000E+0,,,
,0.0000000E+0,1.1488943E+1,0.0000000E+0,,,
,0.0000000E+0,1.1492943E+1,0.0000000E+0,,,
,0.0000000E+0,1.1496944E+1,0.0000000E+0,,,
,0.0000000E+0,1.1500944E+1,0.0000000E+0,,,
,0.0000000E+0,1.1504944E+1,0.0000000E+0,,,
,0.0000000E+0,1.1508945E+1,0.0000000E+0,,,
,0.0000000E+0,1.1512945E+1,0.0000000E+0,,,
,0.0000000E+0,1.1516945E+1,0.0000000E+0,,,
,0.0000000E+0,1.1520946E+1,0.0000000E+0,,,
,0.0000000E+0,1.1524946E+1,0.0000000E+0,,,
,0.0000000E+0,1.1528946E+1,1.0000000E+0,,,
,0.0000000E+0,1.1532947E+1,0.0000000E+0,,,
,0.0000000E+0,1.1536947E+1,0.0000000E+0,,,
,0.0000000E+0,1.1540947E+1,0.0000000E+0,,,
,0.0000000E+0,1.1544948E+1,0.0000000E+0,,,
,0.0000000E+0,1.1548948E+1,0.0000000E+0,,,
,0.0000000E+0,1.1552948E+1,0.0000000E+0,,,
,0.0000000E+0,1.1556949E+1,0.0000000E+0,,,
,0.0000000E+0,1.1560949E+1,0.0000000E+0,,,
,0.0000000E+0,1.1564949E+1,0.0000000E+0,,,
,0.0000000E+0,1.1568950E+1,0.0000000E+0,,,
,0.0000000E+0,1.1572950E+1,0.0000000E+0,,,
,0.0000000E+0,1.1576950E+1,0.0000000E+0,,,
,0.0000000E+0,1.1580951E+1,0.0000000E+0,,,
,0.0000000E+0,1.1584951E+1,0.0000000E+0,,,
,0.0000000E+0,1.1588951E+1,0.0000000E+0,,,
,0.0000000E+0,1.1592951E+1,0.0000000E+0,,,
,0.0000000E+0,1.1596952E+1,0.0000000E+0,,,
,0.0000000E+0,1.1600952E+1,0.0000000E+0,,,
,0.0000000E+0,1.1604952E+1,0.0000000E+0,,,
,0.0000000E+0,1.1608953E+1,1.0000000E+0,,,
,0.0000000E+0,1.1612953E+1,0.0000000E+0,,,
,0.0000000E+0,1.1616953E+1,0.0000000E+0,,,
,0.0000000E+0,1.1620954E+1,0.0000000E+0,,,
,0.0000000E+0,1.1624954E+1,0.0000000E+0,,,
,0.0000000E+0,1.1628954E+1,0.0000000E+0,,,
,0.0000000E+0,1.1632955E+1,0.0000000E+0,,,
,0.0000000E+0,1.1636955E+1,0.0000000E+0,,,
,0.0000000E+0,1.1640955E+1,1.0000000E+0,,,
,0.0000000E+0,1.1644956E+1,0.0000000E+0,,,
,0.0000000E+0,1.1648956E+1,0.0000000E+0,,,
,0.0000000E+0,1.1652956E+1,0.0000000E+0,,,
,0.0000000E+0,1.1656957E+1,0.0000000E+0,,,
,0.0000000E+0,1.1660957E+1,0.0000000E+0,,,
,0.0000000E+0,1.1664957E+1,1.0000000E+0,,,
,0.0000000E+0,1.1668958E+1,0.0000000E+0,,,
,0.0000000E+0,1.1672958E+1,0.0000000E+0,,,
,0.0000000E+0,1.1676958E+1,0.0000000E+0,,,
,0.0000000E+0,1.1680959E+1,0.0000000E+0,,,
,0.0000000E+0,1.1684959E+1,0.0000000E+0,,,
,0.0000000E+0,1.1688959E+1,0.0000000E+0,,,
,0.0000000E+0,1.1692960E+1,1.0000000E+0,,,
,0.0000000E+0,1.1696960E+1,0.0000000E+0,,,
,0.0000000E+0,1.1700960E+1,0.0000000E+0,,,
,0.0000000E+0,1.1704961E+1,0.0000000E+0,,,
,0.0000000E+0,1.1708961E+1,0.0000000E+0,,,
,0.0000000E+0,1.1712961E+1,0.0000000E+0,,,
,0.0000000E+0,1.1716962E+1,1.0000000E+0,,,
,0.0000000E+0,1.1720962E+1,0.0000000E+0,,,
,0.0000000E+0,1.1724962E+1,0.0000000E+0,,,
,0.0000000E+0,1.1728963E+1,0.0000000E+0,,,
,0.0000000E+0,1.1732963E+1,0.0000000E+0,,,
,0.0000000E+0,1.1736963E+1,0.0000000E+0,,,
,0.0000000E+0,1.1740964E+1,0.0000000E+0,,,
,0.0000000E+0,1.1744964E+1,0.0000000E+0,,,
,0.0000000E+0,1.1748964E+1,0.0000000E+0,,,
,0.0000000E+0,1.1752965E+1,0.0000000E+0,,,
,0.0000000E+0,1.1756965E+1,0.0000000E+0,,,
,0.0000000E+0,1.1760965E+1,0.0000000E+0,,,
,0.0000000E+0,1.1764966E+1,0.0000000E+0,,,
,0.0000000E+0,1.1768966E+1,0.0000000E+0,,,
,0.0000000E+0,1.1772966E+1,0.0000000E+0,,,
,0.0000000E+0,1.1776967E+1,0.0000000E+0,,,
,0.0000000E+0,1.1780967E+1,0.0000000E+0,,,
,0.0000000E+0,1.1784967E+1,0.0000000E+0,,,
,0.0000000E+0,1.1788968E+1,1.0000000E+0,,,
,0.0000000E+0,1.1792968E+1,0.0000000E+0,,,
,0.0000000E+0,1.1796968E+1,0.0000000E+0,,,
,0.0000000E+0,1.1800969E+1,0.0000000E+0,,,
,0.0000000E+0,1.1804969E+1,0.0000000E+0,,,
,0.0000000E+0,1.1808969E+1,0.0000000E+0,,,
,0.0000000E+0,1.1812970E+1,0.0000000E+0,,,
,0.0000000E+0,1.1816970E+1,0.0000000E+0,,,
,0.0000000E+0,1.1820970E+1,0.0000000E+0,,,
,0.0000000E+0,1.1824971E+1,0.0000000E+0,,,
,0.0000000E+0,1.1828971E+1,0.0000000E+0,,,
,0.0000000E+0,1.1832971E+1,0.0000000E+0,,,
,0.0000000E+0,1.1836972E+1,0.0000000E+0,,,
,0.0000000E+0,1.1840972E+1,0.0000000E+0,,,
,0.0000000E+0,1.1844972E+1,1.0000000E+0,,,
,0.0000000E+0,1.1848973E+1,1.0000000E+0,,,
,0.0000000E+0,1.1852973E+1,0.0000000E+0,,,
,0.0000000E+0,1.1856973E+1,0.0000000E+0,,,
,0.0000000E+0,1.1860973E+1,0.0000000E+0,,,
,0.0000000E+0,1.1864974E+1,1.0000000E+0,,,
,0.0000000E+0,1.1868974E+1,0.0000000E+0,,,
,0.0000000E+0,1.1872974E+1,0.0000000E+0,,,
,0.0000000E+0,1.1876975E+1,0.0000000E+0,,,
,0.0000000E+0,1.1880975E+1,0.0000000E+0,,,
,0.0000000E+0,1.1884975E+1,0.0000000E+0,,,
,0.0000000E+0,1.1888976E+1,0.0000000E+0,,,
,0.0000000E+0,1.1892976E+1,0.0000000E+0,,,
,0.0000000E+0,1.1896976E+1,0.0000000E+0,,,
,0.0000000E+0,1.1900977E+1,0.0000000E+0,,,
,0.0000000E+0,1.1904977E+1,0.0000000E+0,,,
,0.0000000E+0,1.1908977E+1,0.0000000E+0,,,
,0.0000000E+0,1.1912978E+1,0.0000000E+0,,,
,0.0000000E+0,1.1916978E+1,0.0000000E+0,,,
,0.0000000E+0,1.1920978E+1,0.0000000E+0,,,
,0.0000000E+0,1.1924979E+1,0.0000000E+0,,,
,0.0000000E+0,1.1928979E+1,0.0000000E+0,,,
,0.0000000E+0,1.1932979E+1,0.0000000E+0,,,
,0.0000000E+0,1.1936980E+1,0.0000000E+0,,,
,0.0000000E+0,1.1940980E+1,0.0000000E+0,,,
,0.0000000E+0,1.1944980E+1,0.0000000E+0,,,
,0.0000000E+0,1.1948981E+1,0.0000000E+0,,,
,0.0000000E+0,1.1952981E+1,0.0000000E+0,,,
,0.0000000E+0,1.1956981E+1,0.0000000E+0,,,
,0.0000000E+0,1.1960982E+1,0.0000000E+0,,,
,0.0000000E+0,1.1964982E+1,0.0000000E+0,,,
,0.0000000E+0,1.1968982E+1,0.0000000E+0,,,
,0.0000000E+0,1.1972983E+1,0.0000000E+0,,,
,0.0000000E+0,1.1976983E+1,0.0000000E+0,,,
,0.0000000E+0,1.1980983E+1,0.0000000E+0,,,
,0.0000000E+0,1.1984984E+1,0.0000000E+0,,,
,0.0000000E+0,1.1988984E+1,0.0000000E+0,,,
,0.0000000E+0,1.1992984E+1,1.0000000E+0,,,
,0.0000000E+0,1.1996985E+1,0.0000000E+0,,,
,0.0000000E+0,1.2000985E+1,0.0000000E+0,,,
,0.0000000E+0,1.2004985E+1,0.0000000E+0,,,
,0.0000000E+0,1.2008986E+1,0.0000000E+0,,,
,0.0000000E+0,1.2012986E+1,0.0000000E+0,,,
,0.0000000E+0,1.2016986E+1,0.0000000E+0,,,
,0.0000000E+0,1.2020987E+1,1.0000000E+0,,,
,0.0000000E+0,1.2024987E+1,1.0000000E+0,,,
,0.0000000E+0,1.2028987E+1,0.0000000E+0,,,
,0.0000000E+0,1.2032988E+1,0.0000000E+0,,,
,0.0000000E+0,1.2036988E+1,0.0000000E+0,,,
,0.0000000E+0,1.2040988E+1,0.0000000E+0,,,
,0.0000000E+0,1.2044989E+1,0.0000000E+0,,,
,0.0000000E+0,1.2048989E+1,0.0000000E+0,,,
,0.0000000E+0,1.2052989E+1,0.0000000E+0,,,
,0.0000000E+0,1.2056990E+1,0.0000000E+0,,,
,0.0000000E+0,1.2060990E+1,1.0000000E+0,,,
,0.0000000E+0,1.2064990E+1,0.0000000E+0,,,
,0.0000000E+0,1.2068991E+1,0.0000000E+0,,,
,0.0000000E+0,1.2072991E+1,0.0000000E+0,,,
,0.0000000E+0,1.2076991E+1,0.0000000E+0,,,
,0.0000000E+0,1.2080992E+1,0.0000000E+0,,,
,0.0000000E+0,1.2084992E+1,0.0000000E+0,,,
,0.0000000E+0,1.2088992E+1,0.0000000E+0,,,
,0.0000000E+0,1.2092993E+1,0.0000000E+0,,,
,0.0000000E+0,1.2096993E+1,0.0000000E+0,,,
,0.0000000E+0,1.2100993E+1,0.0000000E+0,,,
,0.0000000E+0,1.2104994E+1,0.0000000E+0,,,
,0.0000000E+0,1.2108994E+1,0.0000000E+0,,,
,0.0000000E+0,1.2112994E+1,1.0000000E+0,,,
,0.0000000E+0,1.2116995E+1,0.0000000E+0,,,
,0.0000000E+0,1.2120995E+1,0.0000000E+0,,,
,0.0000000E+0,1.2124995E+1,0.0000000E+0,,,
,0.0000000E+0,1.2128995E+1,0.0000000E+0,,,
,0.0000000E+0,1.2132996E+1,0.0000000E+0,,,
,0.0000000E+0,1.2136996E+1,1.0000000E+0,,,
,0.0000000E+0,1.2140996E+1,0.0000000E+0,,,
,0.0000000E+0,1.2144997E+1,0.0000000E+0,,,
,0.0000000E+0,1.2148997E+1,0.0000000E+0,,,
,0.0000000E+0,1.2152997E+1,0.0000000E+0,,,
,0.0000000E+0,1.2156998E+1,0.0000000E+0,,,
,0.0000000E+0,1.2160998E+1,0.0000000E+0,,,
,0.0000000E+0,1.2164998E+1,0.0000000E+0,,,
,0.0000000E+0,1.2168999E+1,0.0000000E+0,,,
,0.0000000E+0,1.2172999E+1,0.0000000E+0,,,
,0.0000000E+0,1.2176999E+1,0.0000000E+0,,,
,0.0000000E+0,1.2181000E+1,0.0000000E+0,,,
,0.0000000E+0,1.2185000E+1,0.0000000E+0,,,
,0.0000000E+0,1.2189000E+1,1.0000000E+0,,,
,0.0000000E+0,1.2193001E+1,0.0000000E+0,,,
,0.0000000E+0,1.2197001E+1,0.0000000E+0,,,
,0.0000000E+0,1.2201001E+1,0.0000000E+0,,,
,0.0000000E+0,1.2205002E+1,0.0000000E+0,,,
,0.0000000E+0,1.2209002E+1,0.0000000E+0,,,
,0.0000000E+0,1.2213002E+1,0.0000000E+0,,,
,0.0000000E+0,1.2217003E+1,0.0000000E+0,,,
,0.0000000E+0,1.2221003E+1,0.0000000E+0,,,
,0.0000000E+0,1.2225003E+1,0.0000000E+0,,,
,0.0000000E+0,1.2229004E+1,0.0000000E+0,,,
,0.0000000E+0,1.2233004E+1,0.0000000E+0,,,
,0.0000000E+0,1.2237004E+1,0.0000000E+0,,,
,0.0000000E+0,1.2241005E+1,0.0000000E+0,,,
,0.0000000E+0,1.2245005E+1,0.0000000E+0,,,
,0.0000000E+0,1.2249005E+1,0.0000000E+0,,,
,0.0000000E+0,1.2253006E+1,0.0000000E+0,,,
,0.0000000E+0,1.2257006E+1,1.0000000E+0,,,
,0.0000000E+0,1.2261006E+1,1.0000000E+0,,,
,0.0000000E+0,1.2265007E+1,0.0000000E+0,,,
,0.0000000E+0,1.2269007E+1,0.0000000E+0,,,
,0.0000000E+0,1.2273007E+1,0.0000000E+0,,,
,0.0000000E+0,1.2277008E+1,0.0000000E+0,,,
,0.0000000E+0,1.2281008E+1,0.0000000E+0,,,
,0.0000000E+0,1.2285008E+1,0.0000000E+0,,,
,0.0000000E+0,1.2289009E+1,0.0000000E+0,,,
,0.0000000E+0,1.2293009E+1,0.0000000E+0,,,
,0.0000000E+0,1.2297009E+1,0.0000000E+0,,,
,0.0000000E+0,1.2301010E+1,1.0000000E+0,,,
,0.0000000E+0,1.2305010E+1,0.0000000E+0,,,
,0.0000000E+0,1.2309010E+1,0.0000000E+0,,,
,0.0000000E+0,1.2313011E+1,1.0000000E+0,,,
,0.0000000E+0,1.2317011E+1,1.0000000E+0,,,
,0.0000000E+0,1.2321011E+1,0.0000000E+0,,,
,0.0000000E+0,1.2325012E+1,2.0000000E+0,,,
,0.0000000E+0,1.2329012E+1,0.0000000E+0,,,
,0.0000000E+0,1.2333012E+1,0.0000000E+0,,,
,0.0000000E+0,1.2337013E+1,0.0000000E+0,,,
,0.0000000E+0,1.2341013E+1,0.0000000E+0,,,
,0.0000000E+0,1.2345013E+1,0.0000000E+0,,,
,0.0000000E+0,1.2349014E+1,0.0000000E+0,,,
,0.0000000E+0,1.2353014E+1,0.0000000E+0,,,
,0.0000000E+0,1.2357014E+1,0.0000000E+0,,,
,0.0000000E+0,1.2361015E+1,0.0000000E+0,,,
,0.0000000E+0,1.2365015E+1,0.0000000E+0,,,
,0.0000000E+0,1.2369015E+1,0.0000000E+0,,,
,0.0000000E+0,1.2373016E+1,0.0000000E+0,,,
,0.0000000E+0,1.2377016E+1,0.0000000E+0,,,
,0.0000000E+0,1.2381016E+1,1.0000000E+0,,,
,0.0000000E+0,1.2385017E+1,0.0000000E+0,,,
,0.0000000E+0,1.2389017E+1,1.0000000E+0,,,
,0.0000000E+0,1.2393017E+1,0.0000000E+0,,,
,0.0000000E+0,1.2397017E+1,0.0000000E+0,,,
,0.0000000E+0,1.2401018E+1,0.0000000E+0,,,
,0.0000000E+0,1.2405018E+1,0.0000000E+0,,,
,0.0000000E+0,1.2409018E+1,1.0000000E+0,,,
,0.0000000E+0,1.2413019E+1,0.0000000E+0,,,
,0.0000000E+0,1.2417019E+1,1.0000000E+0,,,
,0.0000000E+0,1.2421019E+1,0.0000000E+0,,,
,0.0000000E+0,1.2425020E+1,0.0000000E+0,,,
,0.0000000E+0,1.2429020E+1,0.0000000E+0,,,
,0.0000000E+0,1.2433020E+1,0.0000000E+0,,,
,0.0000000E+0,1.2437021E+1,0.0000000E+0,,,
,0.0000000E+0,1.2441021E+1,0.0000000E+0,,,
,0.0000000E+0,1.2445021E+1,1.0000000E+0,,,
,0.0000000E+0,1.2449022E+1,0.0000000E+0,,,
,0.0000000E+0,1.2453022E+1,0.0000000E+0,,,
,0.0000000E+0,1.2457022E+1,0.0000000E+0,,,
,0.0000000E+0,1.2461023E+1,0.0000000E+0,,,
,0.0000000E+0,1.2465023E+1,0.0000000E+0,,,
,0.0000000E+0,1.2469023E+1,0.0000000E+0,,,
,0.0000000E+0,1.2473024E+1,0.0000000E+0,,,
,0.0000000E+0,1.2477024E+1,0.0000000E+0,,,
,0.0000000E+0,1.2481024E+1,2.0000000E+0,,,
,0.0000000E+0,1.2485025E+1,0.0000000E+0,,,
,0.0000000E+0,1.2489025E+1,0.0000000E+0,,,
,0.0000000E+0,1.2493025E+1,0.0000000E+0,,,
,0.0000000E+0,1.2497026E+1,0.0000000E+0,,,
,0.0000000E+0,1.2501026E+1,0.0000000E+0,,,
,0.0000000E+0,1.2505026E+1,0.0000000E+0,,,
,0.0000000E+0,1.2509027E+1,1.0000000E+0,,,
,0.0000000E+0,1.2513027E+1,0.0000000E+0,,,
