Parameters Labels,Par_0,Wavelength0,Exp_0,,,
,0.0000000E+0,5.3204312E+0,8.0000000E+0,,,
,0.0000000E+0,5.3244315E+0,1.0000000E+1,,,
,0.0000000E+0,5.3284319E+0,6.0000000E+0,,,
,0.0000000E+0,5.3324322E+0,8.0000000E+0,,,
,0.0000000E+0,5.3364325E+0,4.0000000E+0,,,
,0.0000000E+0,5.3404328E+0,6.0000000E+0,,,
,0.0000000E+0,5.3444332E+0,5.0000000E+0,,,
,0.0000000E+0,5.3484335E+0,1.2000000E+1,,,
,0.0000000E+0,5.3524338E+0,1.1000000E+1,,,
,0.0000000E+0,5.3564341E+0,6.0000000E+0,,,
,0.0000000E+0,5.3604345E+0,7.0000000E+0,,,
,0.0000000E+0,5.3644348E+0,1.2000000E+1,,,
,0.0000000E+0,5.3684351E+0,6.0000000E+0,,,
,0.0000000E+0,5.3724354E+0,4.0000000E+0,,,
,0.0000000E+0,5.3764358E+0,1.2000000E+1,,,
,0.0000000E+0,5.3804361E+0,8.0000000E+0,,,
,0.0000000E+0,5.3844364E+0,9.0000000E+0,,,
,0.0000000E+0,5.3884367E+0,1.0000000E+1,,,
,0.0000000E+0,5.3924371E+0,1.0000000E+1,,,
,0.0000000E+0,5.3964374E+0,6.0000000E+0,,,
,0.0000000E+0,5.4004377E+0,5.0000000E+0,,,
,0.0000000E+0,5.4044380E+0,4.0000000E+0,,,
,0.0000000E+0,5.4084384E+0,9.0000000E+0,,,
,0.0000000E+0,5.4124387E+0,5.0000000E+0,,,
,0.0000000E+0,5.4164390E+0,1.0000000E+1,,,
,0.0000000E+0,5.4204393E+0,6.0000000E+0,,,
,0.0000000E+0,5.4244396E+0,3.0000000E+0,,,
,0.0000000E+0,5.4284400E+0,3.0000000E+0,,,
,0.0000000E+0,5.4324403E+0,1.0000000E+1,,,
,0.0000000E+0,5.4364406E+0,5.0000000E+0,,,
,0.0000000E+0,5.4404409E+0,6.0000000E+0,,,
,0.0000000E+0,5.4444413E+0,5.0000000E+0,,,
,0.0000000E+0,5.4484416E+0,8.0000000E+0,,,
,0.0000000E+0,5.4524419E+0,6.0000000E+0,,,
,0.0000000E+0,5.4564422E+0,8.0000000E+0,,,
,0.0000000E+0,5.4604426E+0,4.0000000E+0,,,
,0.0000000E+0,5.4644429E+0,9.0000000E+0,,,
,0.0000000E+0,5.4684432E+0,6.0000000E+0,,,
,0.0000000E+0,5.4724435E+0,9.0000000E+0,,,
,0.0000000E+0,5.4764439E+0,8.0000000E+0,,,
,0.0000000E+0,5.4804442E+0,6.0000000E+0,,,
,0.0000000E+0,5.4844445E+0,4.0000000E+0,,,
,0.0000000E+0,5.4884448E+0,4.0000000E+0,,,
,0.0000000E+0,5.4924452E+0,3.0000000E+0,,,
,0.0000000E+0,5.4964455E+0,8.0000000E+0,,,
,0.0000000E+0,5.5004458E+0,7.0000000E+0,,,
,0.0000000E+0,5.5044461E+0,3.0000000E+0,,,
,0.0000000E+0,5.5084465E+0,5.0000000E+0,,,
,0.0000000E+0,5.5124468E+0,7.0000000E+0,,,
,0.0000000E+0,5.5164471E+0,9.0000000E+0,,,
,0.0000000E+0,5.5204474E+0,7.0000000E+0,,,
,0.0000000E+0,5.5244478E+0,4.0000000E+0,,,
,0.0000000E+0,5.5284481E+0,5.0000000E+0,,,
,0.0000000E+0,5.5324484E+0,5.0000000E+0,,,
,0.0000000E+0,5.5364487E+0,7.0000000E+0,,,
,0.0000000E+0,5.5404490E+0,9.0000000E+0,,,
,0.0000000E+0,5.5444494E+0,6.0000000E+0,,,
,0.0000000E+0,5.5484497E+0,1.0000000E+1,,,
,0.0000000E+0,5.5524500E+0,9.0000000E+0,,,
,0.0000000E+0,5.5564503E+0,4.0000000E+0,,,
,0.0000000E+0,5.5604507E+0,7.0000000E+0,,,
,0.0000000E+0,5.5644510E+0,8.0000000E+0,,,
,0.0000000E+0,5.5684513E+0,5.0000000E+0,,,
,0.0000000E+0,5.5724516E+0,4.0000000E+0,,,
,0.0000000E+0,5.5764520E+0,2.0000000E+0,,,
,0.0000000E+0,5.5804523E+0,9.0000000E+0,,,
,0.0000000E+0,5.5844526E+0,4.0000000E+0,,,
,0.0000000E+0,5.5884529E+0,9.0000000E+0,,,
,0.0000000E+0,5.5924533E+0,9.0000000E+0,,,
,0.0000000E+0,5.5964536E+0,5.0000000E+0,,,
,0.0000000E+0,5.6004539E+0,7.0000000E+0,,,
,0.0000000E+0,5.6044542E+0,1.0000000E+0,,,
,0.0000000E+0,5.6084546E+0,5.0000000E+0,,,
,0.0000000E+0,5.6124549E+0,7.0000000E+0,,,
,0.0000000E+0,5.6164552E+0,5.0000000E+0,,,
,0.0000000E+0,5.6204555E+0,8.0000000E+0,,,
,0.0000000E+0,5.6244559E+0,6.0000000E+0,,,
,0.0000000E+0,5.6284562E+0,4.0000000E+0,,,
,0.0000000E+0,5.6324565E+0,7.0000000E+0,,,
,0.0000000E+0,5.6364568E+0,8.0000000E+0,,,
,0.0000000E+0,5.6404572E+0,3.0000000E+0,,,
,0.0000000E+0,5.6444575E+0,4.0000000E+0,,,
,0.0000000E+0,5.6484578E+0,6.0000000E+0,,,
,0.0000000E+0,5.6524581E+0,5.0000000E+0,,,
,0.0000000E+0,5.6564585E+0,5.0000000E+0,,,
,0.0000000E+0,5.6604588E+0,6.0000000E+0,,,
,0.0000000E+0,5.6644591E+0,1.0000000E+1,,,
,0.0000000E+0,5.6684594E+0,7.0000000E+0,,,
,0.0000000E+0,5.6724597E+0,6.0000000E+0,,,
,0.0000000E+0,5.6764601E+0,7.0000000E+0,,,
,0.0000000E+0,5.6804604E+0,3.0000000E+0,,,
,0.0000000E+0,5.6844607E+0,3.0000000E+0,,,
,0.0000000E+0,5.6884610E+0,3.0000000E+0,,,
,0.0000000E+0,5.6924614E+0,4.0000000E+0,,,
,0.0000000E+0,5.6964617E+0,4.0000000E+0,,,
,0.0000000E+0,5.7004620E+0,1.1000000E+1,,,
,0.0000000E+0,5.7044623E+0,7.0000000E+0,,,
,0.0000000E+0,5.7084627E+0,5.0000000E+0,,,
,0.0000000E+0,5.7124630E+0,7.0000000E+0,,,
,0.0000000E+0,5.7164633E+0,6.0000000E+0,,,
,0.0000000E+0,5.7204636E+0,6.0000000E+0,,,
,0.0000000E+0,5.7244640E+0,9.0000000E+0,,,
,0.0000000E+0,5.7284643E+0,3.0000000E+0,,,
,0.0000000E+0,5.7324646E+0,9.0000000E+0,,,
,0.0000000E+0,5.7364649E+0,7.0000000E+0,,,
,0.0000000E+0,5.7404653E+0,7.0000000E+0,,,
,0.0000000E+0,5.7444656E+0,7.0000000E+0,,,
,0.0000000E+0,5.7484659E+0,7.0000000E+0,,,
,0.0000000E+0,5.7524662E+0,9.0000000E+0,,,
,0.0000000E+0,5.7564666E+0,3.0000000E+0,,,
,0.0000000E+0,5.7604669E+0,8.0000000E+0,,,
,0.0000000E+0,5.7644672E+0,6.0000000E+0,,,
,0.0000000E+0,5.7684675E+0,7.0000000E+0,,,
,0.0000000E+0,5.7724679E+0,5.0000000E+0,,,
,0.0000000E+0,5.7764682E+0,4.0000000E+0,,,
,0.0000000E+0,5.7804685E+0,1.1000000E+1,,,
,0.0000000E+0,5.7844688E+0,9.0000000E+0,,,
,0.0000000E+0,5.7884692E+0,5.0000000E+0,,,
,0.0000000E+0,5.7924695E+0,8.0000000E+0,,,
,0.0000000E+0,5.7964698E+0,7.0000000E+0,,,
,0.0000000E+0,5.8004701E+0,4.0000000E+0,,,
,0.0000000E+0,5.8044704E+0,9.0000000E+0,,,
,0.0000000E+0,5.8084708E+0,9.0000000E+0,,,
,0.0000000E+0,5.8124711E+0,8.0000000E+0,,,
,0.0000000E+0,5.8164714E+0,8.0000000E+0,,,
,0.0000000E+0,5.8204717E+0,3.0000000E+0,,,
,0.0000000E+0,5.8244721E+0,1.0000000E+1,,,
,0.0000000E+0,5.8284724E+0,8.0000000E+0,,,
,0.0000000E+0,5.8324727E+0,9.0000000E+0,,,
,0.0000000E+0,5.8364730E+0,1.0000000E+1,,,
,0.0000000E+0,5.8404734E+0,9.0000000E+0,,,
,0.0000000E+0,5.8444737E+0,8.0000000E+0,,,
,0.0000000E+0,5.8484740E+0,8.0000000E+0,,,
,0.0000000E+0,5.8524743E+0,6.0000000E+0,,,
,0.0000000E+0,5.8564747E+0,6.0000000E+0,,,
,0.0000000E+0,5.8604750E+0,5.0000000E+0,,,
,0.0000000E+0,5.8644753E+0,5.0000000E+0,,,
,0.0000000E+0,5.8684756E+0,4.0000000E+0,,,
,0.0000000E+0,5.8724760E+0,4.0000000E+0,,,
,0.0000000E+0,5.8764763E+0,8.0000000E+0,,,
,0.0000000E+0,5.8804766E+0,5.0000000E+0,,,
,0.0000000E+0,5.8844769E+0,4.0000000E+0,,,
,0.0000000E+0,5.8884773E+0,4.0000000E+0,,,
,0.0000000E+0,5.8924776E+0,6.0000000E+0,,,
,0.0000000E+0,5.8964779E+0,7.0000000E+0,,,
,0.0000000E+0,5.9004782E+0,9.0000000E+0,,,
,0.0000000E+0,5.9044786E+0,1.3000000E+1,,,
,0.0000000E+0,5.9084789E+0,2.0000000E+0,,,
,0.0000000E+0,5.9124792E+0,5.0000000E+0,,,
,0.0000000E+0,5.9164795E+0,4.0000000E+0,,,
,0.0000000E+0,5.9204799E+0,4.0000000E+0,,,
,0.0000000E+0,5.9244802E+0,8.0000000E+0,,,
,0.0000000E+0,5.9284805E+0,4.0000000E+0,,,
,0.0000000E+0,5.9324808E+0,6.0000000E+0,,,
,0.0000000E+0,5.9364811E+0,4.0000000E+0,,,
,0.0000000E+0,5.9404815E+0,4.0000000E+0,,,
,0.0000000E+0,5.9444818E+0,3.0000000E+0,,,
,0.0000000E+0,5.9484821E+0,1.1000000E+1,,,
,0.0000000E+0,5.9524824E+0,7.0000000E+0,,,
,0.0000000E+0,5.9564828E+0,2.0000000E+0,,,
,0.0000000E+0,5.9604831E+0,6.0000000E+0,,,
,0.0000000E+0,5.9644834E+0,8.0000000E+0,,,
,0.0000000E+0,5.9684837E+0,8.0000000E+0,,,
,0.0000000E+0,5.9724841E+0,7.0000000E+0,,,
,0.0000000E+0,5.9764844E+0,6.0000000E+0,,,
,0.0000000E+0,5.9804847E+0,6.0000000E+0,,,
,0.0000000E+0,5.9844850E+0,3.0000000E+0,,,
,0.0000000E+0,5.9884854E+0,5.0000000E+0,,,
,0.0000000E+0,5.9924857E+0,8.0000000E+0,,,
,0.0000000E+0,5.9964860E+0,1.0000000E+1,,,
,0.0000000E+0,6.0004863E+0,3.0000000E+0,,,
,0.0000000E+0,6.0044867E+0,9.0000000E+0,,,
,0.0000000E+0,6.0084870E+0,4.0000000E+0,,,
,0.0000000E+0,6.0124873E+0,5.0000000E+0,,,
,0.0000000E+0,6.0164876E+0,7.0000000E+0,,,
,0.0000000E+0,6.0204880E+0,6.0000000E+0,,,
,0.0000000E+0,6.0244883E+0,1.0000000E+1,,,
,0.0000000E+0,6.0284886E+0,5.0000000E+0,,,
,0.0000000E+0,6.0324889E+0,4.0000000E+0,,,
,0.0000000E+0,6.0364893E+0,6.0000000E+0,,,
,0.0000000E+0,6.0404896E+0,6.0000000E+0,,,
,0.0000000E+0,6.0444899E+0,4.0000000E+0,,,
,0.0000000E+0,6.0484902E+0,4.0000000E+0,,,
,0.0000000E+0,6.0524906E+0,4.0000000E+0,,,
,0.0000000E+0,6.0564909E+0,6.0000000E+0,,,
,0.0000000E+0,6.0604912E+0,6.0000000E+0,,,
,0.0000000E+0,6.0644915E+0,4.0000000E+0,,,
,0.0000000E+0,6.0684918E+0,9.0000000E+0,,,
,0.0000000E+0,6.0724922E+0,7.0000000E+0,,,
,0.0000000E+0,6.0764925E+0,5.0000000E+0,,,
,0.0000000E+0,6.0804928E+0,4.0000000E+0,,,
,0.0000000E+0,6.0844931E+0,6.0000000E+0,,,
,0.0000000E+0,6.0884935E+0,3.0000000E+0,,,
,0.0000000E+0,6.0924938E+0,9.0000000E+0,,,
,0.0000000E+0,6.0964941E+0,7.0000000E+0,,,
,0.0000000E+0,6.1004944E+0,5.0000000E+0,,,
,0.0000000E+0,6.1044948E+0,5.0000000E+0,,,
,0.0000000E+0,6.1084951E+0,1.1000000E+1,,,
,0.0000000E+0,6.1124954E+0,6.0000000E+0,,,
,0.0000000E+0,6.1164957E+0,1.1000000E+1,,,
,0.0000000E+0,6.1204961E+0,6.0000000E+0,,,
,0.0000000E+0,6.1244964E+0,7.0000000E+0,,,
,0.0000000E+0,6.1284967E+0,4.0000000E+0,,,
,0.0000000E+0,6.1324970E+0,4.0000000E+0,,,
,0.0000000E+0,6.1364974E+0,7.0000000E+0,,,
,0.0000000E+0,6.1404977E+0,7.0000000E+0,,,
,0.0000000E+0,6.1444980E+0,6.0000000E+0,,,
,0.0000000E+0,6.1484983E+0,3.0000000E+0,,,
,0.0000000E+0,6.1524987E+0,5.0000000E+0,,,
,0.0000000E+0,6.1564990E+0,8.0000000E+0,,,
,0.0000000E+0,6.1604993E+0,5.0000000E+0,,,
,0.0000000E+0,6.1644996E+0,5.0000000E+0,,,
,0.0000000E+0,6.1685000E+0,7.0000000E+0,,,
,0.0000000E+0,6.1725003E+0,0.0000000E+0,,,
,0.0000000E+0,6.1765006E+0,5.0000000E+0,,,
,0.0000000E+0,6.1805009E+0,7.0000000E+0,,,
,0.0000000E+0,6.1845012E+0,9.0000000E+0,,,
,0.0000000E+0,6.1885016E+0,4.0000000E+0,,,
,0.0000000E+0,6.1925019E+0,6.0000000E+0,,,
,0.0000000E+0,6.1965022E+0,6.0000000E+0,,,
,0.0000000E+0,6.2005025E+0,5.0000000E+0,,,
,0.0000000E+0,6.2045029E+0,6.0000000E+0,,,
,0.0000000E+0,6.2085032E+0,9.0000000E+0,,,
,0.0000000E+0,6.2125035E+0,1.0000000E+1,,,
,0.0000000E+0,6.2165038E+0,4.0000000E+0,,,
,0.0000000E+0,6.2205042E+0,4.0000000E+0,,,
,0.0000000E+0,6.2245045E+0,5.0000000E+0,,,
,0.0000000E+0,6.2285048E+0,4.0000000E+0,,,
,0.0000000E+0,6.2325051E+0,9.0000000E+0,,,
,0.0000000E+0,6.2365055E+0,5.0000000E+0,,,
,0.0000000E+0,6.2405058E+0,9.0000000E+0,,,
,0.0000000E+0,6.2445061E+0,4.0000000E+0,,,
,0.0000000E+0,6.2485064E+0,3.0000000E+0,,,
,0.0000000E+0,6.2525068E+0,5.0000000E+0,,,
,0.0000000E+0,6.2565071E+0,3.0000000E+0,,,
,0.0000000E+0,6.2605074E+0,8.0000000E+0,,,
,0.0000000E+0,6.2645077E+0,7.0000000E+0,,,
,0.0000000E+0,6.2685081E+0,9.0000000E+0,,,
,0.0000000E+0,6.2725084E+0,4.0000000E+0,,,
,0.0000000E+0,6.2765087E+0,2.0000000E+0,,,
,0.0000000E+0,6.2805090E+0,3.0000000E+0,,,
,0.0000000E+0,6.2845094E+0,8.0000000E+0,,,
,0.0000000E+0,6.2885097E+0,8.0000000E+0,,,
,0.0000000E+0,6.2925100E+0,1.0000000E+1,,,
,0.0000000E+0,6.2965103E+0,6.0000000E+0,,,
,0.0000000E+0,6.3005107E+0,4.0000000E+0,,,
,0.0000000E+0,6.3045110E+0,6.0000000E+0,,,
,0.0000000E+0,6.3085113E+0,6.0000000E+0,,,
,0.0000000E+0,6.3125116E+0,5.0000000E+0,,,
,0.0000000E+0,6.3165119E+0,3.0000000E+0,,,
,0.0000000E+0,6.3205123E+0,6.0000000E+0,,,
,0.0000000E+0,6.3245126E+0,9.0000000E+0,,,
,0.0000000E+0,6.3285129E+0,8.0000000E+0,,,
,0.0000000E+0,6.3325132E+0,2.0000000E+0,,,
,0.0000000E+0,6.3365136E+0,8.0000000E+0,,,
,0.0000000E+0,6.3405139E+0,2.0000000E+0,,,
,0.0000000E+0,6.3445142E+0,5.0000000E+0,,,
,0.0000000E+0,6.3485145E+0,6.0000000E+0,,,
,0.0000000E+0,6.3525149E+0,7.0000000E+0,,,
,0.0000000E+0,6.3565152E+0,7.0000000E+0,,,
,0.0000000E+0,6.3605155E+0,7.0000000E+0,,,
,0.0000000E+0,6.3645158E+0,7.0000000E+0,,,
,0.0000000E+0,6.3685162E+0,7.0000000E+0,,,
,0.0000000E+0,6.3725165E+0,8.0000000E+0,,,
,0.0000000E+0,6.3765168E+0,3.0000000E+0,,,
,0.0000000E+0,6.3805171E+0,8.0000000E+0,,,
,0.0000000E+0,6.3845175E+0,4.0000000E+0,,,
,0.0000000E+0,6.3885178E+0,1.0000000E+1,,,
,0.0000000E+0,6.3925181E+0,9.0000000E+0,,,
,0.0000000E+0,6.3965184E+0,3.0000000E+0,,,
,0.0000000E+0,6.4005188E+0,2.0000000E+0,,,
,0.0000000E+0,6.4045191E+0,6.0000000E+0,,,
,0.0000000E+0,6.4085194E+0,4.0000000E+0,,,
,0.0000000E+0,6.4125197E+0,6.0000000E+0,,,
,0.0000000E+0,6.4165201E+0,3.0000000E+0,,,
,0.0000000E+0,6.4205204E+0,7.0000000E+0,,,
,0.0000000E+0,6.4245207E+0,4.0000000E+0,,,
,0.0000000E+0,6.4285210E+0,7.0000000E+0,,,
,0.0000000E+0,6.4325214E+0,4.0000000E+0,,,
,0.0000000E+0,6.4365217E+0,6.0000000E+0,,,
,0.0000000E+0,6.4405220E+0,5.0000000E+0,,,
,0.0000000E+0,6.4445223E+0,9.0000000E+0,,,
,0.0000000E+0,6.4485226E+0,7.0000000E+0,,,
,0.0000000E+0,6.4525230E+0,5.0000000E+0,,,
,0.0000000E+0,6.4565233E+0,4.0000000E+0,,,
,0.0000000E+0,6.4605236E+0,1.1000000E+1,,,
,0.0000000E+0,6.4645239E+0,7.0000000E+0,,,
,0.0000000E+0,6.4685243E+0,7.0000000E+0,,,
,0.0000000E+0,6.4725246E+0,9.0000000E+0,,,
,0.0000000E+0,6.4765249E+0,4.0000000E+0,,,
,0.0000000E+0,6.4805252E+0,7.0000000E+0,,,
,0.0000000E+0,6.4845256E+0,5.0000000E+0,,,
,0.0000000E+0,6.4885259E+0,5.0000000E+0,,,
,0.0000000E+0,6.4925262E+0,6.0000000E+0,,,
,0.0000000E+0,6.4965265E+0,5.0000000E+0,,,
,0.0000000E+0,6.5005269E+0,9.0000000E+0,,,
,0.0000000E+0,6.5045272E+0,1.1000000E+1,,,
,0.0000000E+0,6.5085275E+0,6.0000000E+0,,,
,0.0000000E+0,6.5125278E+0,5.0000000E+0,,,
,0.0000000E+0,6.5165282E+0,3.0000000E+0,,,
,0.0000000E+0,6.5205285E+0,5.0000000E+0,,,
,0.0000000E+0,6.5245288E+0,2.0000000E+0,,,
,0.0000000E+0,6.5285291E+0,8.0000000E+0,,,
,0.0000000E+0,6.5325295E+0,7.0000000E+0,,,
,0.0000000E+0,6.5365298E+0,5.0000000E+0,,,
,0.0000000E+0,6.5405301E+0,1.1000000E+1,,,
,0.0000000E+0,6.5445304E+0,0.0000000E+0,,,
,0.0000000E+0,6.5485308E+0,6.0000000E+0,,,
,0.0000000E+0,6.5525311E+0,2.0000000E+0,,,
,0.0000000E+0,6.5565314E+0,1.0000000E+1,,,
,0.0000000E+0,6.5605317E+0,3.0000000E+0,,,
,0.0000000E+0,6.5645321E+0,2.0000000E+0,,,
,0.0000000E+0,6.5685324E+0,6.0000000E+0,,,
,0.0000000E+0,6.5725327E+0,4.0000000E+0,,,
,0.0000000E+0,6.5765330E+0,5.0000000E+0,,,
,0.0000000E+0,6.5805333E+0,5.0000000E+0,,,
,0.0000000E+0,6.5845337E+0,8.0000000E+0,,,
,0.0000000E+0,6.5885340E+0,8.0000000E+0,,,
,0.0000000E+0,6.5925343E+0,4.0000000E+0,,,
,0.0000000E+0,6.5965346E+0,7.0000000E+0,,,
,0.0000000E+0,6.6005350E+0,7.0000000E+0,,,
,0.0000000E+0,6.6045353E+0,8.0000000E+0,,,
,0.0000000E+0,6.6085356E+0,3.0000000E+0,,,
,0.0000000E+0,6.6125359E+0,5.0000000E+0,,,
,0.0000000E+0,6.6165363E+0,4.0000000E+0,,,
,0.0000000E+0,6.6205366E+0,4.0000000E+0,,,
,0.0000000E+0,6.6245369E+0,1.0000000E+1,,,
,0.0000000E+0,6.6285372E+0,6.0000000E+0,,,
,0.0000000E+0,6.6325376E+0,7.0000000E+0,,,
,0.0000000E+0,6.6365379E+0,7.0000000E+0,,,
,0.0000000E+0,6.6405382E+0,1.1000000E+1,,,
,0.0000000E+0,6.6445385E+0,7.0000000E+0,,,
,0.0000000E+0,6.6485389E+0,8.0000000E+0,,,
,0.0000000E+0,6.6525392E+0,4.0000000E+0,,,
,0.0000000E+0,6.6565395E+0,7.0000000E+0,,,
,0.0000000E+0,6.6605398E+0,7.0000000E+0,,,
,0.0000000E+0,6.6645402E+0,7.0000000E+0,,,
,0.0000000E+0,6.6685405E+0,4.0000000E+0,,,
,0.0000000E+0,6.6725408E+0,6.0000000E+0,,,
,0.0000000E+0,6.6765411E+0,5.0000000E+0,,,
,0.0000000E+0,6.6805415E+0,9.0000000E+0,,,
,0.0000000E+0,6.6845418E+0,1.1000000E+1,,,
,0.0000000E+0,6.6885421E+0,1.0000000E+1,,,
,0.0000000E+0,6.6925424E+0,8.0000000E+0,,,
,0.0000000E+0,6.6965428E+0,5.0000000E+0,,,
,0.0000000E+0,6.7005431E+0,5.0000000E+0,,,
,0.0000000E+0,6.7045434E+0,6.0000000E+0,,,
,0.0000000E+0,6.7085437E+0,5.0000000E+0,,,
,0.0000000E+0,6.7125440E+0,5.0000000E+0,,,
,0.0000000E+0,6.7165444E+0,9.0000000E+0,,,
,0.0000000E+0,6.7205447E+0,6.0000000E+0,,,
,0.0000000E+0,6.7245450E+0,1.1000000E+1,,,
,0.0000000E+0,6.7285453E+0,4.0000000E+0,,,
,0.0000000E+0,6.7325457E+0,4.0000000E+0,,,
,0.0000000E+0,6.7365460E+0,9.0000000E+0,,,
,0.0000000E+0,6.7405463E+0,5.0000000E+0,,,
,0.0000000E+0,6.7445466E+0,6.0000000E+0,,,
,0.0000000E+0,6.7485470E+0,6.0000000E+0,,,
,0.0000000E+0,6.7525473E+0,7.0000000E+0,,,
,0.0000000E+0,6.7565476E+0,4.0000000E+0,,,
,0.0000000E+0,6.7605479E+0,4.0000000E+0,,,
,0.0000000E+0,6.7645483E+0,6.0000000E+0,,,
,0.0000000E+0,6.7685486E+0,9.0000000E+0,,,
,0.0000000E+0,6.7725489E+0,8.0000000E+0,,,
,0.0000000E+0,6.7765492E+0,4.0000000E+0,,,
,0.0000000E+0,6.7805496E+0,1.0000000E+0,,,
,0.0000000E+0,6.7845499E+0,5.0000000E+0,,,
,0.0000000E+0,6.7885502E+0,4.0000000E+0,,,
,0.0000000E+0,6.7925505E+0,5.0000000E+0,,,
,0.0000000E+0,6.7965509E+0,4.0000000E+0,,,
,0.0000000E+0,6.8005512E+0,6.0000000E+0,,,
,0.0000000E+0,6.8045515E+0,7.0000000E+0,,,
,0.0000000E+0,6.8085518E+0,8.0000000E+0,,,
,0.0000000E+0,6.8125522E+0,6.0000000E+0,,,
,0.0000000E+0,6.8165525E+0,9.0000000E+0,,,
,0.0000000E+0,6.8205528E+0,4.0000000E+0,,,
,0.0000000E+0,6.8245531E+0,5.0000000E+0,,,
,0.0000000E+0,6.8285534E+0,5.0000000E+0,,,
,0.0000000E+0,6.8325538E+0,7.0000000E+0,,,
,0.0000000E+0,6.8365541E+0,7.0000000E+0,,,
,0.0000000E+0,6.8405544E+0,4.0000000E+0,,,
,0.0000000E+0,6.8445547E+0,6.0000000E+0,,,
,0.0000000E+0,6.8485551E+0,6.0000000E+0,,,
,0.0000000E+0,6.8525554E+0,4.0000000E+0,,,
,0.0000000E+0,6.8565557E+0,8.0000000E+0,,,
,0.0000000E+0,6.8605560E+0,2.0000000E+0,,,
,0.0000000E+0,6.8645564E+0,4.0000000E+0,,,
,0.0000000E+0,6.8685567E+0,4.0000000E+0,,,
,0.0000000E+0,6.8725570E+0,8.0000000E+0,,,
,0.0000000E+0,6.8765573E+0,2.0000000E+0,,,
,0.0000000E+0,6.8805577E+0,3.0000000E+0,,,
,0.0000000E+0,6.8845580E+0,5.0000000E+0,,,
,0.0000000E+0,6.8885583E+0,8.0000000E+0,,,
,0.0000000E+0,6.8925586E+0,4.0000000E+0,,,
,0.0000000E+0,6.8965590E+0,5.0000000E+0,,,
,0.0000000E+0,6.9005593E+0,9.0000000E+0,,,
,0.0000000E+0,6.9045596E+0,6.0000000E+0,,,
,0.0000000E+0,6.9085599E+0,4.0000000E+0,,,
,0.0000000E+0,6.9125603E+0,8.0000000E+0,,,
,0.0000000E+0,6.9165606E+0,6.0000000E+0,,,
,0.0000000E+0,6.9205609E+0,6.0000000E+0,,,
,0.0000000E+0,6.9245612E+0,4.0000000E+0,,,
,0.0000000E+0,6.9285616E+0,5.0000000E+0,,,
,0.0000000E+0,6.9325619E+0,1.1000000E+1,,,
,0.0000000E+0,6.9365622E+0,3.0000000E+0,,,
,0.0000000E+0,6.9405625E+0,3.0000000E+0,,,
,0.0000000E+0,6.9445629E+0,5.0000000E+0,,,
,0.0000000E+0,6.9485632E+0,5.0000000E+0,,,
,0.0000000E+0,6.9525635E+0,5.0000000E+0,,,
,0.0000000E+0,6.9565638E+0,7.0000000E+0,,,
,0.0000000E+0,6.9605641E+0,3.0000000E+0,,,
,0.0000000E+0,6.9645645E+0,4.0000000E+0,,,
,0.0000000E+0,6.9685648E+0,3.0000000E+0,,,
,0.0000000E+0,6.9725651E+0,3.0000000E+0,,,
,0.0000000E+0,6.9765654E+0,4.0000000E+0,,,
,0.0000000E+0,6.9805658E+0,4.0000000E+0,,,
,0.0000000E+0,6.9845661E+0,7.0000000E+0,,,
,0.0000000E+0,6.9885664E+0,7.0000000E+0,,,
,0.0000000E+0,6.9925667E+0,5.0000000E+0,,,
,0.0000000E+0,6.9965671E+0,3.0000000E+0,,,
,0.0000000E+0,7.0005674E+0,3.0000000E+0,,,
,0.0000000E+0,7.0045677E+0,8.0000000E+0,,,
,0.0000000E+0,7.0085680E+0,6.0000000E+0,,,
,0.0000000E+0,7.0125684E+0,3.0000000E+0,,,
,0.0000000E+0,7.0165687E+0,2.0000000E+0,,,
,0.0000000E+0,7.0205690E+0,7.0000000E+0,,,
,0.0000000E+0,7.0245693E+0,5.0000000E+0,,,
,0.0000000E+0,7.0285697E+0,1.2000000E+1,,,
,0.0000000E+0,7.0325700E+0,3.0000000E+0,,,
,0.0000000E+0,7.0365703E+0,8.0000000E+0,,,
,0.0000000E+0,7.0405706E+0,6.0000000E+0,,,
,0.0000000E+0,7.0445710E+0,3.0000000E+0,,,
,0.0000000E+0,7.0485713E+0,6.0000000E+0,,,
,0.0000000E+0,7.0525716E+0,4.0000000E+0,,,
,0.0000000E+0,7.0565719E+0,5.0000000E+0,,,
,0.0000000E+0,7.0605723E+0,8.0000000E+0,,,
,0.0000000E+0,7.0645726E+0,4.0000000E+0,,,
,0.0000000E+0,7.0685729E+0,8.0000000E+0,,,
,0.0000000E+0,7.0725732E+0,5.0000000E+0,,,
,0.0000000E+0,7.0765736E+0,5.0000000E+0,,,
,0.0000000E+0,7.0805739E+0,6.0000000E+0,,,
,0.0000000E+0,7.0845742E+0,3.0000000E+0,,,
,0.0000000E+0,7.0885745E+0,7.0000000E+0,,,
,0.0000000E+0,7.0925748E+0,5.0000000E+0,,,
,0.0000000E+0,7.0965752E+0,9.0000000E+0,,,
,0.0000000E+0,7.1005755E+0,5.0000000E+0,,,
,0.0000000E+0,7.1045758E+0,9.0000000E+0,,,
,0.0000000E+0,7.1085761E+0,8.0000000E+0,,,
,0.0000000E+0,7.1125765E+0,3.0000000E+0,,,
,0.0000000E+0,7.1165768E+0,3.0000000E+0,,,
