Parameters Labels,Par_0,Wavelength0,Exp_0,,,
,0.0000000E+0,5.3164418E+0,6.0000000E+0,,,
,0.0000000E+0,5.3204421E+0,1.2000000E+1,,,
,0.0000000E+0,5.3244425E+0,7.0000000E+0,,,
,0.0000000E+0,5.3284428E+0,9.0000000E+0,,,
,0.0000000E+0,5.3324431E+0,6.0000000E+0,,,
,0.0000000E+0,5.3364435E+0,1.0000000E+1,,,
,0.0000000E+0,5.3404438E+0,6.0000000E+0,,,
,0.0000000E+0,5.3444441E+0,1.2000000E+1,,,
,0.0000000E+0,5.3484445E+0,1.2000000E+1,,,
,0.0000000E+0,5.3524448E+0,9.0000000E+0,,,
,0.0000000E+0,5.3564451E+0,8.0000000E+0,,,
,0.0000000E+0,5.3604455E+0,1.7000000E+1,,,
,0.0000000E+0,5.3644458E+0,5.0000000E+0,,,
,0.0000000E+0,5.3684461E+0,5.0000000E+0,,,
,0.0000000E+0,5.3724465E+0,7.0000000E+0,,,
,0.0000000E+0,5.3764468E+0,7.0000000E+0,,,
,0.0000000E+0,5.3804471E+0,6.0000000E+0,,,
,0.0000000E+0,5.3844475E+0,9.0000000E+0,,,
,0.0000000E+0,5.3884478E+0,1.2000000E+1,,,
,0.0000000E+0,5.3924481E+0,1.2000000E+1,,,
,0.0000000E+0,5.3964485E+0,8.0000000E+0,,,
,0.0000000E+0,5.4004488E+0,5.0000000E+0,,,
,0.0000000E+0,5.4044491E+0,1.1000000E+1,,,
,0.0000000E+0,5.4084494E+0,7.0000000E+0,,,
,0.0000000E+0,5.4124498E+0,9.0000000E+0,,,
,0.0000000E+0,5.4164501E+0,1.0000000E+1,,,
,0.0000000E+0,5.4204504E+0,5.0000000E+0,,,
,0.0000000E+0,5.4244508E+0,9.0000000E+0,,,
,0.0000000E+0,5.4284511E+0,9.0000000E+0,,,
,0.0000000E+0,5.4324514E+0,1.0000000E+1,,,
,0.0000000E+0,5.4364518E+0,1.0000000E+1,,,
,0.0000000E+0,5.4404521E+0,5.0000000E+0,,,
,0.0000000E+0,5.4444524E+0,7.0000000E+0,,,
,0.0000000E+0,5.4484528E+0,8.0000000E+0,,,
,0.0000000E+0,5.4524531E+0,9.0000000E+0,,,
,0.0000000E+0,5.4564534E+0,1.0000000E+1,,,
,0.0000000E+0,5.4604538E+0,9.0000000E+0,,,
,0.0000000E+0,5.4644541E+0,1.0000000E+1,,,
,0.0000000E+0,5.4684544E+0,8.0000000E+0,,,
,0.0000000E+0,5.4724548E+0,5.0000000E+0,,,
,0.0000000E+0,5.4764551E+0,7.0000000E+0,,,
,0.0000000E+0,5.4804554E+0,9.0000000E+0,,,
,0.0000000E+0,5.4844558E+0,1.2000000E+1,,,
,0.0000000E+0,5.4884561E+0,9.0000000E+0,,,
,0.0000000E+0,5.4924564E+0,7.0000000E+0,,,
,0.0000000E+0,5.4964568E+0,5.0000000E+0,,,
,0.0000000E+0,5.5004571E+0,7.0000000E+0,,,
,0.0000000E+0,5.5044574E+0,9.0000000E+0,,,
,0.0000000E+0,5.5084578E+0,6.0000000E+0,,,
,0.0000000E+0,5.5124581E+0,7.0000000E+0,,,
,0.0000000E+0,5.5164584E+0,7.0000000E+0,,,
,0.0000000E+0,5.5204588E+0,9.0000000E+0,,,
,0.0000000E+0,5.5244591E+0,8.0000000E+0,,,
,0.0000000E+0,5.5284594E+0,9.0000000E+0,,,
,0.0000000E+0,5.5324598E+0,8.0000000E+0,,,
,0.0000000E+0,5.5364601E+0,5.0000000E+0,,,
,0.0000000E+0,5.5404604E+0,1.0000000E+1,,,
,0.0000000E+0,5.5444608E+0,9.0000000E+0,,,
,0.0000000E+0,5.5484611E+0,9.0000000E+0,,,
,0.0000000E+0,5.5524614E+0,7.0000000E+0,,,
,0.0000000E+0,5.5564617E+0,1.1000000E+1,,,
,0.0000000E+0,5.5604621E+0,6.0000000E+0,,,
,0.0000000E+0,5.5644624E+0,5.0000000E+0,,,
,0.0000000E+0,5.5684627E+0,1.1000000E+1,,,
,0.0000000E+0,5.5724631E+0,1.3000000E+1,,,
,0.0000000E+0,5.5764634E+0,1.1000000E+1,,,
,0.0000000E+0,5.5804637E+0,8.0000000E+0,,,
,0.0000000E+0,5.5844641E+0,8.0000000E+0,,,
,0.0000000E+0,5.5884644E+0,8.0000000E+0,,,
,0.0000000E+0,5.5924647E+0,7.0000000E+0,,,
,0.0000000E+0,5.5964651E+0,1.1000000E+1,,,
,0.0000000E+0,5.6004654E+0,3.0000000E+0,,,
,0.0000000E+0,5.6044657E+0,7.0000000E+0,,,
,0.0000000E+0,5.6084661E+0,1.0000000E+1,,,
,0.0000000E+0,5.6124664E+0,9.0000000E+0,,,
,0.0000000E+0,5.6164667E+0,5.0000000E+0,,,
,0.0000000E+0,5.6204671E+0,5.0000000E+0,,,
,0.0000000E+0,5.6244674E+0,9.0000000E+0,,,
,0.0000000E+0,5.6284677E+0,5.0000000E+0,,,
,0.0000000E+0,5.6324681E+0,5.0000000E+0,,,
,0.0000000E+0,5.6364684E+0,1.3000000E+1,,,
,0.0000000E+0,5.6404687E+0,6.0000000E+0,,,
,0.0000000E+0,5.6444691E+0,1.4000000E+1,,,
,0.0000000E+0,5.6484694E+0,1.2000000E+1,,,
,0.0000000E+0,5.6524697E+0,9.0000000E+0,,,
,0.0000000E+0,5.6564701E+0,7.0000000E+0,,,
,0.0000000E+0,5.6604704E+0,4.0000000E+0,,,
,0.0000000E+0,5.6644707E+0,8.0000000E+0,,,
,0.0000000E+0,5.6684711E+0,1.1000000E+1,,,
,0.0000000E+0,5.6724714E+0,5.0000000E+0,,,
,0.0000000E+0,5.6764717E+0,8.0000000E+0,,,
,0.0000000E+0,5.6804721E+0,1.0000000E+1,,,
,0.0000000E+0,5.6844724E+0,6.0000000E+0,,,
,0.0000000E+0,5.6884727E+0,6.0000000E+0,,,
,0.0000000E+0,5.6924731E+0,6.0000000E+0,,,
,0.0000000E+0,5.6964734E+0,9.0000000E+0,,,
,0.0000000E+0,5.7004737E+0,9.0000000E+0,,,
,0.0000000E+0,5.7044740E+0,1.1000000E+1,,,
,0.0000000E+0,5.7084744E+0,1.2000000E+1,,,
,0.0000000E+0,5.7124747E+0,8.0000000E+0,,,
,0.0000000E+0,5.7164750E+0,1.2000000E+1,,,
,0.0000000E+0,5.7204754E+0,6.0000000E+0,,,
,0.0000000E+0,5.7244757E+0,7.0000000E+0,,,
,0.0000000E+0,5.7284760E+0,3.0000000E+0,,,
,0.0000000E+0,5.7324764E+0,1.0000000E+1,,,
,0.0000000E+0,5.7364767E+0,4.0000000E+0,,,
,0.0000000E+0,5.7404770E+0,5.0000000E+0,,,
,0.0000000E+0,5.7444774E+0,1.0000000E+1,,,
,0.0000000E+0,5.7484777E+0,6.0000000E+0,,,
,0.0000000E+0,5.7524780E+0,7.0000000E+0,,,
,0.0000000E+0,5.7564784E+0,4.0000000E+0,,,
,0.0000000E+0,5.7604787E+0,2.0000000E+0,,,
,0.0000000E+0,5.7644790E+0,1.9000000E+1,,,
,0.0000000E+0,5.7684794E+0,1.2000000E+1,,,
,0.0000000E+0,5.7724797E+0,8.0000000E+0,,,
,0.0000000E+0,5.7764800E+0,9.0000000E+0,,,
,0.0000000E+0,5.7804804E+0,6.0000000E+0,,,
,0.0000000E+0,5.7844807E+0,7.0000000E+0,,,
,0.0000000E+0,5.7884810E+0,5.0000000E+0,,,
,0.0000000E+0,5.7924814E+0,9.0000000E+0,,,
,0.0000000E+0,5.7964817E+0,1.0000000E+1,,,
,0.0000000E+0,5.8004820E+0,7.0000000E+0,,,
,0.0000000E+0,5.8044824E+0,9.0000000E+0,,,
,0.0000000E+0,5.8084827E+0,6.0000000E+0,,,
,0.0000000E+0,5.8124830E+0,8.0000000E+0,,,
,0.0000000E+0,5.8164834E+0,3.0000000E+0,,,
,0.0000000E+0,5.8204837E+0,8.0000000E+0,,,
,0.0000000E+0,5.8244840E+0,8.0000000E+0,,,
,0.0000000E+0,5.8284844E+0,1.1000000E+1,,,
,0.0000000E+0,5.8324847E+0,9.0000000E+0,,,
,0.0000000E+0,5.8364850E+0,1.1000000E+1,,,
,0.0000000E+0,5.8404854E+0,7.0000000E+0,,,
,0.0000000E+0,5.8444857E+0,9.0000000E+0,,,
,0.0000000E+0,5.8484860E+0,1.1000000E+1,,,
,0.0000000E+0,5.8524863E+0,1.3000000E+1,,,
,0.0000000E+0,5.8564867E+0,7.0000000E+0,,,
,0.0000000E+0,5.8604870E+0,6.0000000E+0,,,
,0.0000000E+0,5.8644873E+0,8.0000000E+0,,,
,0.0000000E+0,5.8684877E+0,1.0000000E+1,,,
,0.0000000E+0,5.8724880E+0,1.3000000E+1,,,
,0.0000000E+0,5.8764883E+0,9.0000000E+0,,,
,0.0000000E+0,5.8804887E+0,8.0000000E+0,,,
,0.0000000E+0,5.8844890E+0,5.0000000E+0,,,
,0.0000000E+0,5.8884893E+0,7.0000000E+0,,,
,0.0000000E+0,5.8924897E+0,8.0000000E+0,,,
,0.0000000E+0,5.8964900E+0,1.0000000E+1,,,
,0.0000000E+0,5.9004903E+0,7.0000000E+0,,,
,0.0000000E+0,5.9044907E+0,9.0000000E+0,,,
,0.0000000E+0,5.9084910E+0,8.0000000E+0,,,
,0.0000000E+0,5.9124913E+0,6.0000000E+0,,,
,0.0000000E+0,5.9164917E+0,6.0000000E+0,,,
,0.0000000E+0,5.9204920E+0,5.0000000E+0,,,
,0.0000000E+0,5.9244923E+0,1.4000000E+1,,,
,0.0000000E+0,5.9284927E+0,1.1000000E+1,,,
,0.0000000E+0,5.9324930E+0,6.0000000E+0,,,
,0.0000000E+0,5.9364933E+0,1.0000000E+1,,,
,0.0000000E+0,5.9404937E+0,8.0000000E+0,,,
,0.0000000E+0,5.9444940E+0,6.0000000E+0,,,
,0.0000000E+0,5.9484943E+0,1.0000000E+1,,,
,0.0000000E+0,5.9524947E+0,4.0000000E+0,,,
,0.0000000E+0,5.9564950E+0,7.0000000E+0,,,
,0.0000000E+0,5.9604953E+0,6.0000000E+0,,,
,0.0000000E+0,5.9644957E+0,8.0000000E+0,,,
,0.0000000E+0,5.9684960E+0,7.0000000E+0,,,
,0.0000000E+0,5.9724963E+0,6.0000000E+0,,,
,0.0000000E+0,5.9764967E+0,1.1000000E+1,,,
,0.0000000E+0,5.9804970E+0,7.0000000E+0,,,
,0.0000000E+0,5.9844973E+0,1.1000000E+1,,,
,0.0000000E+0,5.9884977E+0,7.0000000E+0,,,
,0.0000000E+0,5.9924980E+0,7.0000000E+0,,,
,0.0000000E+0,5.9964983E+0,1.1000000E+1,,,
,0.0000000E+0,6.0004986E+0,9.0000000E+0,,,
,0.0000000E+0,6.0044990E+0,1.2000000E+1,,,
,0.0000000E+0,6.0084993E+0,8.0000000E+0,,,
,0.0000000E+0,6.0124996E+0,8.0000000E+0,,,
,0.0000000E+0,6.0165000E+0,7.0000000E+0,,,
,0.0000000E+0,6.0205003E+0,3.0000000E+0,,,
,0.0000000E+0,6.0245006E+0,8.0000000E+0,,,
,0.0000000E+0,6.0285010E+0,1.2000000E+1,,,
,0.0000000E+0,6.0325013E+0,7.0000000E+0,,,
,0.0000000E+0,6.0365016E+0,6.0000000E+0,,,
,0.0000000E+0,6.0405020E+0,5.0000000E+0,,,
,0.0000000E+0,6.0445023E+0,6.0000000E+0,,,
,0.0000000E+0,6.0485026E+0,8.0000000E+0,,,
,0.0000000E+0,6.0525030E+0,9.0000000E+0,,,
,0.0000000E+0,6.0565033E+0,5.0000000E+0,,,
,0.0000000E+0,6.0605036E+0,1.6000000E+1,,,
,0.0000000E+0,6.0645040E+0,9.0000000E+0,,,
,0.0000000E+0,6.0685043E+0,1.2000000E+1,,,
,0.0000000E+0,6.0725046E+0,1.5000000E+1,,,
,0.0000000E+0,6.0765050E+0,1.0000000E+1,,,
,0.0000000E+0,6.0805053E+0,1.2000000E+1,,,
,0.0000000E+0,6.0845056E+0,1.8000000E+1,,,
,0.0000000E+0,6.0885060E+0,1.7000000E+1,,,
,0.0000000E+0,6.0925063E+0,2.0000000E+1,,,
,0.0000000E+0,6.0965066E+0,2.1000000E+1,,,
,0.0000000E+0,6.1005070E+0,1.8000000E+1,,,
,0.0000000E+0,6.1045073E+0,1.8000000E+1,,,
,0.0000000E+0,6.1085076E+0,1.7000000E+1,,,
,0.0000000E+0,6.1125080E+0,1.2000000E+1,,,
,0.0000000E+0,6.1165083E+0,1.7000000E+1,,,
,0.0000000E+0,6.1205086E+0,2.0000000E+1,,,
,0.0000000E+0,6.1245090E+0,1.8000000E+1,,,
,0.0000000E+0,6.1285093E+0,1.6000000E+1,,,
,0.0000000E+0,6.1325096E+0,2.0000000E+1,,,
,0.0000000E+0,6.1365100E+0,2.0000000E+1,,,
,0.0000000E+0,6.1405103E+0,1.5000000E+1,,,
,0.0000000E+0,6.1445106E+0,1.4000000E+1,,,
,0.0000000E+0,6.1485109E+0,1.5000000E+1,,,
,0.0000000E+0,6.1525113E+0,2.0000000E+1,,,
,0.0000000E+0,6.1565116E+0,1.4000000E+1,,,
,0.0000000E+0,6.1605119E+0,2.0000000E+1,,,
,0.0000000E+0,6.1645123E+0,2.2000000E+1,,,
,0.0000000E+0,6.1685126E+0,2.3000000E+1,,,
,0.0000000E+0,6.1725129E+0,2.0000000E+1,,,
,0.0000000E+0,6.1765133E+0,2.0000000E+1,,,
,0.0000000E+0,6.1805136E+0,1.9000000E+1,,,
,0.0000000E+0,6.1845139E+0,2.1000000E+1,,,
,0.0000000E+0,6.1885143E+0,2.2000000E+1,,,
,0.0000000E+0,6.1925146E+0,1.6000000E+1,,,
,0.0000000E+0,6.1965149E+0,2.2000000E+1,,,
,0.0000000E+0,6.2005153E+0,2.4000000E+1,,,
,0.0000000E+0,6.2045156E+0,2.0000000E+1,,,
,0.0000000E+0,6.2085159E+0,2.5000000E+1,,,
,0.0000000E+0,6.2125163E+0,1.5000000E+1,,,
,0.0000000E+0,6.2165166E+0,2.7000000E+1,,,
,0.0000000E+0,6.2205169E+0,2.5000000E+1,,,
,0.0000000E+0,6.2245173E+0,2.5000000E+1,,,
,0.0000000E+0,6.2285176E+0,2.0000000E+1,,,
,0.0000000E+0,6.2325179E+0,3.0000000E+1,,,
,0.0000000E+0,6.2365183E+0,1.4000000E+1,,,
,0.0000000E+0,6.2405186E+0,2.4000000E+1,,,
,0.0000000E+0,6.2445189E+0,2.1000000E+1,,,
,0.0000000E+0,6.2485193E+0,1.5000000E+1,,,
,0.0000000E+0,6.2525196E+0,1.7000000E+1,,,
,0.0000000E+0,6.2565199E+0,1.6000000E+1,,,
,0.0000000E+0,6.2605203E+0,1.5000000E+1,,,
,0.0000000E+0,6.2645206E+0,1.5000000E+1,,,
,0.0000000E+0,6.2685209E+0,1.8000000E+1,,,
,0.0000000E+0,6.2725213E+0,1.0000000E+1,,,
,0.0000000E+0,6.2765216E+0,2.0000000E+1,,,
,0.0000000E+0,6.2805219E+0,1.7000000E+1,,,
,0.0000000E+0,6.2845223E+0,1.4000000E+1,,,
,0.0000000E+0,6.2885226E+0,1.4000000E+1,,,
,0.0000000E+0,6.2925229E+0,1.5000000E+1,,,
,0.0000000E+0,6.2965232E+0,1.5000000E+1,,,
,0.0000000E+0,6.3005236E+0,2.2000000E+1,,,
,0.0000000E+0,6.3045239E+0,1.6000000E+1,,,
,0.0000000E+0,6.3085242E+0,1.1000000E+1,,,
,0.0000000E+0,6.3125246E+0,1.8000000E+1,,,
,0.0000000E+0,6.3165249E+0,1.7000000E+1,,,
,0.0000000E+0,6.3205252E+0,2.4000000E+1,,,
,0.0000000E+0,6.3245256E+0,6.0000000E+0,,,
,0.0000000E+0,6.3285259E+0,1.2000000E+1,,,
,0.0000000E+0,6.3325262E+0,1.4000000E+1,,,
,0.0000000E+0,6.3365266E+0,2.3000000E+1,,,
,0.0000000E+0,6.3405269E+0,1.3000000E+1,,,
,0.0000000E+0,6.3445272E+0,1.7000000E+1,,,
,0.0000000E+0,6.3485276E+0,1.3000000E+1,,,
,0.0000000E+0,6.3525279E+0,1.6000000E+1,,,
,0.0000000E+0,6.3565282E+0,1.1000000E+1,,,
,0.0000000E+0,6.3605286E+0,8.0000000E+0,,,
,0.0000000E+0,6.3645289E+0,1.3000000E+1,,,
,0.0000000E+0,6.3685292E+0,1.4000000E+1,,,
,0.0000000E+0,6.3725296E+0,1.0000000E+1,,,
,0.0000000E+0,6.3765299E+0,8.0000000E+0,,,
,0.0000000E+0,6.3805302E+0,1.6000000E+1,,,
,0.0000000E+0,6.3845306E+0,1.2000000E+1,,,
,0.0000000E+0,6.3885309E+0,1.4000000E+1,,,
,0.0000000E+0,6.3925312E+0,1.2000000E+1,,,
,0.0000000E+0,6.3965316E+0,1.1000000E+1,,,
,0.0000000E+0,6.4005319E+0,1.5000000E+1,,,
,0.0000000E+0,6.4045322E+0,1.3000000E+1,,,
,0.0000000E+0,6.4085326E+0,7.0000000E+0,,,
,0.0000000E+0,6.4125329E+0,8.0000000E+0,,,
,0.0000000E+0,6.4165332E+0,9.0000000E+0,,,
,0.0000000E+0,6.4205336E+0,2.1000000E+1,,,
,0.0000000E+0,6.4245339E+0,1.8000000E+1,,,
,0.0000000E+0,6.4285342E+0,7.0000000E+0,,,
,0.0000000E+0,6.4325346E+0,1.6000000E+1,,,
,0.0000000E+0,6.4365349E+0,1.2000000E+1,,,
,0.0000000E+0,6.4405352E+0,1.7000000E+1,,,
,0.0000000E+0,6.4445355E+0,7.0000000E+0,,,
,0.0000000E+0,6.4485359E+0,1.7000000E+1,,,
,0.0000000E+0,6.4525362E+0,1.0000000E+1,,,
,0.0000000E+0,6.4565365E+0,1.4000000E+1,,,
,0.0000000E+0,6.4605369E+0,2.0000000E+1,,,
,0.0000000E+0,6.4645372E+0,2.0000000E+1,,,
,0.0000000E+0,6.4685375E+0,1.0000000E+1,,,
,0.0000000E+0,6.4725379E+0,1.0000000E+1,,,
,0.0000000E+0,6.4765382E+0,1.2000000E+1,,,
,0.0000000E+0,6.4805385E+0,1.5000000E+1,,,
,0.0000000E+0,6.4845389E+0,1.4000000E+1,,,
,0.0000000E+0,6.4885392E+0,1.2000000E+1,,,
,0.0000000E+0,6.4925395E+0,1.9000000E+1,,,
,0.0000000E+0,6.4965399E+0,1.7000000E+1,,,
,0.0000000E+0,6.5005402E+0,1.7000000E+1,,,
,0.0000000E+0,6.5045405E+0,1.9000000E+1,,,
,0.0000000E+0,6.5085409E+0,2.0000000E+1,,,
,0.0000000E+0,6.5125412E+0,1.8000000E+1,,,
,0.0000000E+0,6.5165415E+0,1.6000000E+1,,,
,0.0000000E+0,6.5205419E+0,2.2000000E+1,,,
,0.0000000E+0,6.5245422E+0,1.4000000E+1,,,
,0.0000000E+0,6.5285425E+0,1.2000000E+1,,,
,0.0000000E+0,6.5325429E+0,2.6000000E+1,,,
,0.0000000E+0,6.5365432E+0,1.7000000E+1,,,
,0.0000000E+0,6.5405435E+0,1.7000000E+1,,,
,0.0000000E+0,6.5445439E+0,1.7000000E+1,,,
,0.0000000E+0,6.5485442E+0,1.4000000E+1,,,
,0.0000000E+0,6.5525445E+0,1.7000000E+1,,,
,0.0000000E+0,6.5565449E+0,2.1000000E+1,,,
,0.0000000E+0,6.5605452E+0,1.4000000E+1,,,
,0.0000000E+0,6.5645455E+0,2.0000000E+1,,,
,0.0000000E+0,6.5685459E+0,1.5000000E+1,,,
,0.0000000E+0,6.5725462E+0,2.0000000E+1,,,
,0.0000000E+0,6.5765465E+0,1.9000000E+1,,,
,0.0000000E+0,6.5805469E+0,1.8000000E+1,,,
,0.0000000E+0,6.5845472E+0,2.0000000E+1,,,
,0.0000000E+0,6.5885475E+0,2.2000000E+1,,,
,0.0000000E+0,6.5925478E+0,2.2000000E+1,,,
,0.0000000E+0,6.5965482E+0,1.6000000E+1,,,
,0.0000000E+0,6.6005485E+0,2.2000000E+1,,,
,0.0000000E+0,6.6045488E+0,1.4000000E+1,,,
,0.0000000E+0,6.6085492E+0,1.5000000E+1,,,
,0.0000000E+0,6.6125495E+0,1.6000000E+1,,,
,0.0000000E+0,6.6165498E+0,2.1000000E+1,,,
,0.0000000E+0,6.6205502E+0,1.5000000E+1,,,
,0.0000000E+0,6.6245505E+0,2.1000000E+1,,,
,0.0000000E+0,6.6285508E+0,2.4000000E+1,,,
,0.0000000E+0,6.6325512E+0,2.1000000E+1,,,
,0.0000000E+0,6.6365515E+0,2.0000000E+1,,,
,0.0000000E+0,6.6405518E+0,1.5000000E+1,,,
,0.0000000E+0,6.6445522E+0,2.5000000E+1,,,
,0.0000000E+0,6.6485525E+0,2.2000000E+1,,,
,0.0000000E+0,6.6525528E+0,1.3000000E+1,,,
,0.0000000E+0,6.6565532E+0,3.0000000E+1,,,
,0.0000000E+0,6.6605535E+0,2.2000000E+1,,,
,0.0000000E+0,6.6645538E+0,2.2000000E+1,,,
,0.0000000E+0,6.6685542E+0,1.2000000E+1,,,
,0.0000000E+0,6.6725545E+0,2.2000000E+1,,,
,0.0000000E+0,6.6765548E+0,2.7000000E+1,,,
,0.0000000E+0,6.6805552E+0,1.4000000E+1,,,
,0.0000000E+0,6.6845555E+0,1.8000000E+1,,,
,0.0000000E+0,6.6885558E+0,1.9000000E+1,,,
,0.0000000E+0,6.6925562E+0,3.1000000E+1,,,
,0.0000000E+0,6.6965565E+0,1.9000000E+1,,,
,0.0000000E+0,6.7005568E+0,2.5000000E+1,,,
,0.0000000E+0,6.7045572E+0,1.4000000E+1,,,
,0.0000000E+0,6.7085575E+0,1.8000000E+1,,,
,0.0000000E+0,6.7125578E+0,2.5000000E+1,,,
,0.0000000E+0,6.7165582E+0,2.2000000E+1,,,
,0.0000000E+0,6.7205585E+0,1.5000000E+1,,,
,0.0000000E+0,6.7245588E+0,2.4000000E+1,,,
,0.0000000E+0,6.7285592E+0,2.1000000E+1,,,
,0.0000000E+0,6.7325595E+0,3.0000000E+1,,,
,0.0000000E+0,6.7365598E+0,3.3000000E+1,,,
,0.0000000E+0,6.7405601E+0,3.1000000E+1,,,
,0.0000000E+0,6.7445605E+0,2.2000000E+1,,,
,0.0000000E+0,6.7485608E+0,2.5000000E+1,,,
,0.0000000E+0,6.7525611E+0,1.9000000E+1,,,
,0.0000000E+0,6.7565615E+0,2.7000000E+1,,,
,0.0000000E+0,6.7605618E+0,2.5000000E+1,,,
,0.0000000E+0,6.7645621E+0,1.9000000E+1,,,
,0.0000000E+0,6.7685625E+0,1.7000000E+1,,,
,0.0000000E+0,6.7725628E+0,1.8000000E+1,,,
,0.0000000E+0,6.7765631E+0,1.8000000E+1,,,
,0.0000000E+0,6.7805635E+0,1.9000000E+1,,,
,0.0000000E+0,6.7845638E+0,2.4000000E+1,,,
,0.0000000E+0,6.7885641E+0,1.5000000E+1,,,
,0.0000000E+0,6.7925645E+0,2.1000000E+1,,,
,0.0000000E+0,6.7965648E+0,2.1000000E+1,,,
,0.0000000E+0,6.8005651E+0,2.0000000E+1,,,
,0.0000000E+0,6.8045655E+0,1.6000000E+1,,,
,0.0000000E+0,6.8085658E+0,2.3000000E+1,,,
,0.0000000E+0,6.8125661E+0,2.7000000E+1,,,
,0.0000000E+0,6.8165665E+0,2.2000000E+1,,,
,0.0000000E+0,6.8205668E+0,2.2000000E+1,,,
,0.0000000E+0,6.8245671E+0,2.1000000E+1,,,
,0.0000000E+0,6.8285675E+0,2.1000000E+1,,,
,0.0000000E+0,6.8325678E+0,2.1000000E+1,,,
,0.0000000E+0,6.8365681E+0,2.4000000E+1,,,
,0.0000000E+0,6.8405685E+0,2.3000000E+1,,,
,0.0000000E+0,6.8445688E+0,1.8000000E+1,,,
,0.0000000E+0,6.8485691E+0,2.3000000E+1,,,
,0.0000000E+0,6.8525695E+0,3.2000000E+1,,,
,0.0000000E+0,6.8565698E+0,1.9000000E+1,,,
,0.0000000E+0,6.8605701E+0,3.0000000E+1,,,
,0.0000000E+0,6.8645705E+0,1.5000000E+1,,,
,0.0000000E+0,6.8685708E+0,1.3000000E+1,,,
,0.0000000E+0,6.8725711E+0,1.7000000E+1,,,
,0.0000000E+0,6.8765715E+0,1.4000000E+1,,,
,0.0000000E+0,6.8805718E+0,1.7000000E+1,,,
,0.0000000E+0,6.8845721E+0,2.1000000E+1,,,
,0.0000000E+0,6.8885724E+0,1.5000000E+1,,,
,0.0000000E+0,6.8925728E+0,1.6000000E+1,,,
,0.0000000E+0,6.8965731E+0,3.2000000E+1,,,
,0.0000000E+0,6.9005734E+0,1.9000000E+1,,,
,0.0000000E+0,6.9045738E+0,2.6000000E+1,,,
,0.0000000E+0,6.9085741E+0,1.9000000E+1,,,
,0.0000000E+0,6.9125744E+0,2.6000000E+1,,,
,0.0000000E+0,6.9165748E+0,1.6000000E+1,,,
,0.0000000E+0,6.9205751E+0,1.7000000E+1,,,
,0.0000000E+0,6.9245754E+0,2.4000000E+1,,,
,0.0000000E+0,6.9285758E+0,2.4000000E+1,,,
,0.0000000E+0,6.9325761E+0,2.0000000E+1,,,
,0.0000000E+0,6.9365764E+0,2.0000000E+1,,,
,0.0000000E+0,6.9405768E+0,1.9000000E+1,,,
,0.0000000E+0,6.9445771E+0,2.1000000E+1,,,
,0.0000000E+0,6.9485774E+0,9.0000000E+0,,,
,0.0000000E+0,6.9525778E+0,2.6000000E+1,,,
,0.0000000E+0,6.9565781E+0,1.5000000E+1,,,
,0.0000000E+0,6.9605784E+0,1.6000000E+1,,,
,0.0000000E+0,6.9645788E+0,2.4000000E+1,,,
,0.0000000E+0,6.9685791E+0,1.7000000E+1,,,
,0.0000000E+0,6.9725794E+0,2.1000000E+1,,,
,0.0000000E+0,6.9765798E+0,2.1000000E+1,,,
,0.0000000E+0,6.9805801E+0,1.5000000E+1,,,
,0.0000000E+0,6.9845804E+0,1.6000000E+1,,,
,0.0000000E+0,6.9885808E+0,1.5000000E+1,,,
,0.0000000E+0,6.9925811E+0,9.0000000E+0,,,
,0.0000000E+0,6.9965814E+0,2.1000000E+1,,,
,0.0000000E+0,7.0005818E+0,1.6000000E+1,,,
,0.0000000E+0,7.0045821E+0,1.9000000E+1,,,
,0.0000000E+0,7.0085824E+0,2.0000000E+1,,,
,0.0000000E+0,7.0125828E+0,1.1000000E+1,,,
,0.0000000E+0,7.0165831E+0,2.1000000E+1,,,
,0.0000000E+0,7.0205834E+0,8.0000000E+0,,,
,0.0000000E+0,7.0245838E+0,1.7000000E+1,,,
,0.0000000E+0,7.0285841E+0,1.0000000E+1,,,
,0.0000000E+0,7.0325844E+0,1.8000000E+1,,,
,0.0000000E+0,7.0365847E+0,2.4000000E+1,,,
,0.0000000E+0,7.0405851E+0,2.1000000E+1,,,
,0.0000000E+0,7.0445854E+0,2.3000000E+1,,,
,0.0000000E+0,7.0485857E+0,2.0000000E+1,,,
,0.0000000E+0,7.0525861E+0,2.0000000E+1,,,
,0.0000000E+0,7.0565864E+0,2.0000000E+1,,,
,0.0000000E+0,7.0605867E+0,1.9000000E+1,,,
,0.0000000E+0,7.0645871E+0,1.8000000E+1,,,
,0.0000000E+0,7.0685874E+0,1.4000000E+1,,,
,0.0000000E+0,7.0725877E+0,2.6000000E+1,,,
,0.0000000E+0,7.0765881E+0,2.5000000E+1,,,
,0.0000000E+0,7.0805884E+0,2.4000000E+1,,,
,0.0000000E+0,7.0845887E+0,2.3000000E+1,,,
,0.0000000E+0,7.0885891E+0,1.9000000E+1,,,
,0.0000000E+0,7.0925894E+0,2.2000000E+1,,,
,0.0000000E+0,7.0965897E+0,1.6000000E+1,,,
,0.0000000E+0,7.1005901E+0,2.2000000E+1,,,
,0.0000000E+0,7.1045904E+0,2.1000000E+1,,,
,0.0000000E+0,7.1085907E+0,2.8000000E+1,,,
,0.0000000E+0,7.1125911E+0,2.1000000E+1,,,
